U_uniform,X_poisson_trunc10
0.373911779294981,1
0.476934392692357,1
0.485671393218502,1
0.316724130802242,1
0.523107057986339,2
0.654482534526254,2
0.877069067058648,3
0.6330373922038,2
0.299011471033032,1
0.364416334121008,1
0.872656690998328,3
0.203796358864843,1
0.731055649844685,2
0.535387153293696,2
0.77774057568128,2
0.536246017353223,2
0.477005569791144,1
0.660722534475253,2
0.467369740897856,1
0.476567996524075,1
0.564602807359956,2
0.455425364213893,1
0.537846968612227,2
0.999970955679816,9
0.153914920476594,0
0.692109706966709,2
0.969654545470328,4
0.969753907584315,4
0.218244462352041,1
0.268812562207393,1
0.764299060287743,2
0.628822962605157,2
0.607622489868155,2
0.0728074589194404,0
0.309022929027652,1
0.744399950927125,2
0.610080929360183,2
0.178957006987349,0
0.300731719113802,1
0.158677086885335,0
0.00382667821184768,0
0.610838664695473,2
0.368683173886785,1
0.875954629667928,3
0.688617242712144,2
0.799533008942898,3
0.703617861311415,2
0.0203902325435658,0
0.191616712661639,0
0.97985010136113,5
0.0660879974811417,0
0.255104010430681,1
0.341300198941274,1
0.0268600371959653,0
0.441837325760474,1
0.919829437217592,4
0.521236917742974,2
0.17610111121342,0
0.928232964339725,4
0.727673748406982,2
0.587739795994862,2
0.930091179374012,4
0.19480339970604,0
0.687901039801996,2
0.945116596390629,4
0.739974626957287,2
0.676499940631875,2
0.686579584873022,2
0.564716662914213,2
0.801294205807517,3
0.605948661688685,2
0.765269245828234,2
0.374475986556039,1
0.784860557216713,3
0.996298323969286,6
0.573626362694439,2
0.066091223544439,0
0.314981058761534,1
0.128181265463926,0
0.176239128822031,0
0.518121943006407,1
0.633655286061019,2
0.539829923061749,2
0.00717482932263602,0
0.492457779789626,1
0.723923262517062,2
0.29800660335003,1
0.959046994008946,4
0.784903575211275,3
0.381430312473292,1
0.687684427390705,2
0.710326735773315,2
0.68384428207723,2
0.60620713444584,2
0.616918441336263,2
0.996960931792337,6
0.476588260323628,1
0.268365832496199,1
0.400896211452648,1
0.528022457314914,2
0.104965234857567,0
0.126982095800964,0
0.458137804444675,1
0.366195742278906,1
0.41408798175548,1
0.630965480524708,2
0.421704188519442,1
0.987561242103783,5
0.234096486223214,1
0.577799032648941,2
0.658910881709405,2
0.435240537599299,1
0.374776831896385,1
0.871775356858106,3
0.439947616717215,1
0.708246037095993,2
0.672731524394545,2
0.189033981806331,0
0.373953963365342,1
0.955065908511485,4
0.495951898088593,1
0.637000285718358,2
0.796399335705924,3
0.954808871372105,4
0.190315359446816,0
0.74138549785127,2
0.47281679699511,1
0.760738415549474,2
0.438485487894603,1
0.779438863874634,3
0.353105549499123,1
0.830696940510119,3
0.251887408138846,1
0.407640891876088,1
0.365693136901642,1
0.609409321785029,2
0.223693509160859,1
0.805500290875665,3
0.932955464577011,4
0.398691390634066,1
0.249577952734752,1
0.295559566627155,1
0.679680550172985,2
0.999484005043521,7
0.401310438360565,1
0.132274285030912,0
0.871753458324659,3
0.825905664832215,3
0.525741152144925,2
0.825141017000003,3
0.439831913788395,1
0.877266336460611,3
0.795128866204423,3
0.327057490936908,1
0.113384196988725,0
0.420245088528602,1
0.689600765258685,2
0.349391515530696,1
0.32946360510972,1
0.866121130097665,3
0.998647902578375,7
0.415021897761327,1
0.358062926717475,1
0.637480703321045,2
0.564355788489216,2
0.69289813330033,2
0.0449898057355815,0
0.151549004174025,0
0.363343770605585,1
0.463925187158244,1
0.510115520109911,1
0.0974912789417371,0
0.186580649830833,0
0.700087821426625,2
0.75722006066732,2
0.543966665174203,2
0.78675070485234,3
0.951763029001718,4
0.989987032328586,5
0.862281383966351,3
0.396212323309593,1
0.131410257458347,0
0.0571700834161982,0
0.448019184584755,1
0.339009939882893,1
0.0546661487117104,0
0.789432889390686,3
0.146966965158335,0
0.304593666394192,1
0.25598783947186,1
0.447837345659686,1
0.816064672109217,3
0.950869873750029,4
0.838722349574576,3
0.988659490975314,5
0.0846867030231473,0
0.934024298847989,4
0.507199397137727,1
0.750543253266241,2
0.379000126135379,1
0.819952729190921,3
0.675846607729101,2
0.882341183019272,3
0.727804924774749,2
0.663513512734749,2
0.726765445014287,2
0.633440035871212,2
0.293681888929167,1
0.837147917277303,3
0.201343622444909,1
0.792049467273458,3
0.365225999166325,1
0.727050309815497,2
0.949065272860923,4
0.655842931289388,2
0.170904678224259,0
0.275836109429816,1
0.433257329175421,1
0.872304125402881,3
0.371050330556722,1
0.510196364439676,1
0.424164955279358,1
0.0575829777475477,0
0.261708995748955,1
0.169320097113133,0
0.141478394955738,0
0.824360421579916,3
0.0067329342079312,0
0.360940879900918,1
0.407429101808394,1
0.654505565549531,2
0.641117049841432,2
0.171749204843459,0
0.0249401185888736,0
0.397506436960708,1
0.312667696161144,1
0.605883214545682,2
0.677071056215753,2
0.572335323633091,2
0.0550681574050733,0
0.577379429563088,2
0.52542579491412,2
0.553980940175699,2
0.173422354158152,0
0.385894861257395,1
0.963429039357988,4
0.460310013687899,1
0.440790475255905,1
0.766102762987868,2
0.80904182354287,3
0.994699280581601,6
0.349975887366224,1
0.505042339891664,1
0.198205599692692,1
0.0483001797752721,0
0.683844352075729,2
0.971220628397577,4
0.351256546341744,1
0.0194015889051607,0
0.705571730618818,2
0.568688958256497,2
0.478490627877286,1
0.279702688918815,1
0.463368470589378,1
0.0609543233416082,0
0.260088957230226,1
0.348888391492559,1
0.946550655446741,4
0.663998177790773,2
0.155980976943747,0
0.979826812884103,5
0.759388493930341,2
0.0525595387383417,0
0.883508143855641,3
0.696025012620989,2
0.85360035267541,3
0.573740790744414,2
0.46776936712765,1
0.137750335894172,0
0.738749532798971,2
0.494640500831458,1
0.779396616010998,3
0.0836448090575557,0
0.0519904783816182,0
0.523784786131174,2
0.244248105241509,1
0.568064883444732,2
0.0124228630853868,0
0.696752278044213,2
0.142306922624178,0
0.468813745709911,1
0.571067352545272,2
0.923915423501296,4
0.896337002215071,3
0.727529853195005,2
0.838811151596979,3
0.393994088233507,1
0.352298704653477,1
0.986941506425725,5
0.777827628346847,2
0.723465115362809,2
0.272373290117067,1
0.763345555336804,2
0.370945491555062,1
0.54673864158802,2
0.933375350739443,4
0.243109023501534,1
0.447627732874608,1
0.378745775244304,1
0.720264281195926,2
0.657593890557181,2
0.682269861661365,2
0.263369269923456,1
0.831076495227536,3
0.737014055462813,2
0.271432116454155,1
0.689452599307277,2
0.709793394837617,2
0.995342061725117,6
0.277822921996101,1
0.362459834385816,1
0.000780856182972633,0
0.00128219735829449,0
0.330070126338002,1
0.964937123203447,4
0.308505122406466,1
0.251101397610928,1
0.32695479770477,1
0.470882451830237,1
0.349080032516234,1
0.623075705679852,2
0.436183744143466,1
0.0680293859254189,0
0.392062891688174,1
0.959810410495234,4
0.145972121993579,0
0.314999259111521,1
0.819689213848444,3
0.0436085130880924,0
0.53282225331777,2
0.345052512281972,1
0.586821041142687,2
0.973329953605578,4
0.493588868944521,1
0.501703138949989,1
0.462315272942681,1
0.502558014533686,1
0.0837722746267899,0
0.0493131110462861,0
0.120391812118704,0
0.39128680160358,1
0.0622237022619904,0
0.364169602385282,1
0.700857989592103,2
0.925178986215177,4
0.0669516922986525,0
0.023067216093682,0
0.859242022783576,3
0.859879332695119,3
0.944625750781129,4
0.531128630003626,2
0.766463631905349,2
0.0696612016745283,0
0.675456984082088,2
0.271634232041655,1
0.454795081837976,1
0.0207936151366442,0
0.692994118481141,2
0.283701591171803,1
0.422709895159296,1
0.18581309494741,0
0.994422227734344,6
0.910656638782003,3
0.0941051930775542,0
0.0840096440639073,0
0.973436690523686,4
0.311245935089152,1
0.917905710984564,3
0.457319101537105,1
0.892986749169677,3
0.309855465270035,1
0.825300709466192,3
0.458846657437744,1
0.399789952682608,1
0.728577989101205,2
0.794025591692127,3
0.345716448431804,1
0.655489317574511,2
0.836752868094972,3
0.327751959293053,1
0.273658311351969,1
0.0318468901845411,0
0.946818037351634,4
0.373190383174866,1
0.0462105881762076,0
0.348125403713518,1
0.653079199461736,2
0.182216929459525,0
0.488197617630559,1
0.224691751674423,1
0.237411342918506,1
0.714655815624892,2
0.522738259741139,2
0.506986778991956,1
0.124775742481997,0
0.0590509828479618,0
0.952725163494018,4
0.952212673726013,4
0.332737668379798,1
0.616831037324025,2
0.831168104556888,3
0.128497641736025,0
0.206650352351564,1
0.218899111280984,1
0.235759508742611,1
0.831925423075152,3
0.750768168562239,2
0.156276509763586,0
0.30922166115948,1
0.00288126396754074,0
0.745360790372461,2
0.761188170752874,2
0.504991787907615,1
0.697916630741894,2
0.29519713920813,1
0.0825886827346819,0
0.04952548376602,0
0.0706557031990597,0
0.266042308475855,1
0.767611717341767,2
0.226402226130547,1
0.477495433253191,1
0.480486721083568,1
0.997460783687274,6
0.179673295327871,0
0.231048629410652,1
0.976357966949581,5
0.405417479176337,1
0.491401534865649,1
0.88849899450476,3
0.536762955913614,2
0.106530451150934,0
0.833512919873497,3
0.339789077248455,1
0.451265150020209,1
0.828415237266969,3
0.454877245877016,1
0.0389704414547185,0
0.668050770835366,2
0.766254277360176,2
0.238357818944261,1
0.972078026801021,4
0.237024663427087,1
0.379068323043581,1
0.260050890040801,1
0.30879097192415,1
0.178964533239572,0
0.943668530715933,4
0.79107925976887,3
0.581868795896789,2
0.0532863469655359,0
0.438659211489621,1
0.977768503138397,5
0.791047841508376,3
0.95477318217459,4
0.0744155463852871,0
0.0457802882557217,0
0.157519856973016,0
0.0327399098044368,0
0.101864005866079,0
0.0862120854936056,0
0.437752786797854,1
0.595772200809779,2
0.424305973022301,1
0.861827902792994,3
0.737733731822519,2
0.673647921431418,2
0.327834427047443,1
0.472578094691253,1
0.31099410466199,1
0.61884072719864,2
0.72902449959374,2
0.0670032168153254,0
0.341303001014172,1
0.580989925384511,2
0.456653900419685,1
0.454740617260223,1
0.575048644758369,2
0.760708193259231,2
0.363379136541693,1
0.433813969230411,1
0.400966566124426,1
0.547630385962514,2
0.561758901309956,2
0.757032073753235,2
0.510369245364445,1
0.0480241188395248,0
0.648217725960412,2
0.584934589811606,2
0.846326918301294,3
0.115554798161756,0
0.227542882047405,1
0.0395974793412719,0
0.68770329175723,2
0.802810285996222,3
0.694346439180183,2
0.720288901686291,2
0.638084267714187,2
0.870753384186626,3
0.0134313518241095,0
0.980170183023914,5
0.919198245634183,4
0.955832906313283,4
0.942792895847752,4
0.0230677261566673,0
0.70375669533171,2
0.163196143013268,0
0.480705135169839,1
0.218752472016411,1
0.844593699778282,3
0.00618823580362282,0
0.0680505562669823,0
0.304761217719952,1
0.499786770272923,1
0.569748622759185,2
0.0225301533806922,0
0.751157245850884,2
0.0779397161858149,0
0.539126883456426,2
0.220461264547076,1
0.673290287308859,2
0.355637956024449,1
0.391559150416829,1
0.0856206258031624,0
0.00644587189462231,0
0.930099588734033,4
0.665466896583586,2
0.719479853238742,2
0.579916389012792,2
0.0678774618851151,0
0.0376720697349815,0
0.205453733378538,1
0.41755128330523,1
0.787680227294702,3
0.00986025855238082,0
0.491039348643734,1
0.566664458280076,2
0.609790128062833,2
0.940376113777264,4
0.359903452967112,1
0.509072698677784,1
0.589848438767895,2
0.752712005345209,2
0.0236778740102657,0
0.581861132100056,2
0.355081859514669,1
0.365552808285069,1
0.496137520209917,1
0.655937385501547,2
0.257066809501717,1
0.620098394410463,2
0.242416374312415,1
0.486569484584325,1
0.0471419954237562,0
0.517291458738672,1
0.199957327972972,1
0.426839563310753,1
0.603238321076609,2
0.875294547337171,3
0.709479452692083,2
0.679810369564477,2
0.499101178174518,1
0.407195069376662,1
0.415748453734609,1
0.550223430852945,2
0.51001923742723,1
0.0773659467308083,0
0.612965747321837,2
0.499267340081765,1
0.952344501246261,4
0.264710408182085,1
0.575285271699224,2
0.703724727223359,2
0.0787826124923201,0
0.213431254020595,1
0.437292975080513,1
0.514408082119197,1
0.350489571416778,1
0.639595929669079,2
0.0493557409948004,0
0.947534483510718,4
0.193577783590866,0
0.476396143735522,1
0.448820065850961,1
0.404108299670286,1
0.537780676363115,2
0.931760203870919,4
0.9683447288837,4
0.221694687159457,1
0.61549620238298,2
0.175578812332954,0
0.645474934011724,2
0.908934720900801,3
0.57090477336341,2
0.994233011335304,6
0.896669594666802,3
0.437895789502974,1
0.856590644890699,3
0.707334400271887,2
0.702637618856557,2
0.93338170077165,4
0.208004445575938,1
0.571448582908715,2
0.897037799059831,3
0.559643254044982,2
0.559192946279103,2
0.688536125214864,2
0.124839412575795,0
0.0945288709933618,0
0.588478194804085,2
0.693729953926857,2
0.242356862645066,1
0.932221863402099,4
0.593908302630881,2
0.187382579549547,0
0.335921538216961,1
0.957415220912763,4
0.43226958788527,1
0.0216263799569785,0
0.0384444141851881,0
0.522236340481614,2
0.0525674816388264,0
0.365638584119757,1
0.909944209372838,3
0.486544099386457,1
0.755305531144994,2
0.236408502372699,1
0.778532397713546,3
0.647966261697734,2
0.943720331569568,4
0.516821545288397,1
0.67346426386064,2
0.765324043954747,2
0.809684324270332,3
0.252050357414618,1
0.465239853470692,1
0.181985822721337,0
0.204131937977374,1
0.209480613536993,1
0.879316458501269,3
0.224776741935525,1
0.933236784539742,4
0.376108470742049,1
0.105124101814708,0
0.775000811603326,2
0.986944435464927,5
0.300166194543346,1
0.0844937616414191,0
0.00863726994918079,0
0.460783836921607,1
0.868256896834053,3
0.83008738104229,3
0.249431711595658,1
0.153913287180222,0
0.808943477880977,3
0.685273552498666,2
0.802163357524424,3
0.215911089078872,1
0.68937290464627,2
0.628236677107735,2
0.919433725867443,4
0.974689630474191,4
0.180525169374817,0
0.375825464648306,1
0.354484026783064,1
0.224168672298022,1
0.197826696136641,0
0.96968731037659,4
0.87578524260783,3
0.169129776878638,0
0.677872282315362,2
0.890735541346264,3
0.803649138496216,3
0.594191168839207,2
0.86471186755319,3
0.749306844539793,2
0.38189230801136,1
0.495947774793063,1
0.712684555733032,2
0.0123090688132588,0
0.156502217889264,0
0.551575329225795,2
0.721590398198797,2
0.871490031069071,3
0.0545166582214452,0
0.854670150157566,3
0.416383765602601,1
0.293910078635272,1
0.572749271461277,2
0.297975853207209,1
0.577272062627791,2
0.650524338844572,2
0.404165682874113,1
0.382375856101034,1
0.29750763405493,1
0.855736024320385,3
0.782671022944893,3
0.0304764112073647,0
0.213073003275253,1
0.305917735975176,1
0.974495887621968,4
0.923486395834459,4
0.181865846594583,0
0.777104780192747,2
0.206148583255098,1
0.88393439655254,3
0.0692548877048871,0
0.489321672745255,1
0.256828368732415,1
0.58293355384126,2
0.690377936658682,2
0.81536967597664,3
0.841424308212327,3
0.720420563280244,2
0.412877112393126,1
0.445347733383908,1
0.276779890916083,1
0.135586174187028,0
0.928586339996696,4
0.717293677461291,2
0.445304976906498,1
0.0771938960292948,0
0.502950579049502,1
0.346465879198012,1
0.688671452599289,2
0.300412197322793,1
0.298580724816653,1
0.342479910975874,1
0.525797220527383,2
0.803682495166827,3
0.778966608619132,3
0.970960810648501,4
0.776251076289671,2
0.00305327501547059,0
0.922147042783756,4
0.965816022654966,4
0.935181814740089,4
0.964539065873464,4
0.630782523465721,2
0.886383787271746,3
0.327220738306087,1
0.0546273525182663,0
0.988768765903345,5
0.325805498832513,1
0.6971681709197,2
0.416681580454284,1
0.403276954945333,1
0.43447089826486,1
0.806695986405714,3
0.0390406062141567,0
0.350463299230728,1
0.0911746049856018,0
0.608496082179901,2
0.833367875225789,3
0.584333792060252,2
0.328620716075932,1
0.600796626728372,2
0.0123738460335593,0
0.0384436712937143,0
0.873112153684347,3
0.440859453542604,1
0.944883453139198,4
0.087487298674075,0
0.244978835691895,1
0.44273661088225,1
0.236823320251918,1
0.453032876374785,1
0.555708754876079,2
0.621227305773613,2
0.856789802986615,3
0.632940030026789,2
0.457516120982297,1
0.106666496152436,0
0.842150258160202,3
0.117944861643797,0
0.904393850977041,3
0.366796208532338,1
0.711093264316077,2
0.699939551856762,2
0.522844557535169,2
0.684637299727672,2
0.290983032503285,1
0.41444575658963,1
0.236560096885467,1
0.276850811532041,1
0.861311022696785,3
0.295057498957861,1
0.698120228727726,2
0.404674763353547,1
0.479852723020937,1
0.222938985132927,1
0.503209674386337,1
0.258602048499008,1
0.458378040592409,1
0.89172035631529,3
0.342140977905357,1
0.149767277059864,0
0.978922540562448,5
0.697426999879645,2
0.827377720275966,3
0.51510753489089,1
0.845182992011479,3
0.609158355927231,2
0.482307588053906,1
0.567954037066601,2
0.455317484469015,1
0.636479775607794,2
0.656629733246282,2
0.730747041524098,2
0.466629972399668,1
0.882543343518779,3
0.388165447633816,1
0.773970935918745,2
0.763668558986069,2
0.521945414240692,2
0.812358904711856,3
0.70643094873624,2
0.146441524370598,0
0.565595374315045,2
0.196450408045609,0
0.636897672657208,2
0.93882897399612,4
0.243401135856532,1
0.687212034552289,2
0.389460702660663,1
0.602469866896204,2
0.400747197873454,1
0.582955824733422,2
0.637920125937763,2
0.583624204100703,2
0.44624489983245,1
0.628373462569947,2
0.96898803957252,4
0.615507428335892,2
0.426489464017177,1
0.483710744853985,1
0.831224116625694,3
0.542356993528345,2
0.0487202940555527,0
0.104712767270509,0
0.922505933803537,4
0.119906668717494,0
0.224505696394057,1
0.954273803132545,4
0.0250037083251459,0
0.669988378364815,2
0.757435376609424,2
0.68245268610184,2
0.484720932635621,1
0.926114223007794,4
0.531192660751962,2
0.891039611871439,3
0.283743512618157,1
0.279156554171204,1
0.807470705703556,3
0.493595312311442,1
0.721076557923059,2
0.738029183261545,2
0.787065637901344,3
0.0473792195347154,0
0.462580597370603,1
0.853483516493921,3
0.829022627113666,3
0.270922500860471,1
0.397170536317474,1
0.612619470799097,2
0.649967947099633,2
0.659199401905841,2
0.374019520646933,1
0.733579991261053,2
0.447149249745237,1
0.958664029559339,4
0.606260986811478,2
0.992934454700427,5
0.767839205839849,2
0.801880131600218,3
0.330577509441414,1
0.744357730985887,2
0.923607878633632,4
0.584580730744359,2
0.184186275595402,0
0.265623578937454,1
0.954742434549671,4
0.688360353863912,2
0.812600836077296,3
0.932205515482272,4
0.928157583014845,4
0.988142916669389,5
0.159394641112854,0
0.646163109799041,2
0.255411889996659,1
0.0519338602466773,0
0.186473071170304,0
0.527699627482011,2
0.248863169705226,1
0.387949718269314,1
0.233632290294382,1
0.363441633965879,1
0.659335786784959,2
0.245460291681497,1
0.255017060991121,1
0.148887170528656,0
0.0881531680637143,0
0.192291022072175,0
0.316046390157211,1
0.436464579934893,1
0.680695691911586,2
0.224171392740708,1
0.441539508906122,1
0.23944696558878,1
0.162357458694263,0
0.730131353070672,2
0.630280883897753,2
0.0799504226622707,0
0.505921688036397,1
0.263655609886594,1
0.181268961953331,0
0.347956677082473,1
0.803888916536634,3
0.372961571431158,1
0.594398169615062,2
0.035082851720027,0
0.950620569589256,4
0.375772303790475,1
0.212792439015095,1
0.462127023040627,1
0.459088461805654,1
0.596762536783596,2
0.859504314031807,3
0.911487976091658,3
0.365698096153582,1
0.924848967308288,4
0.362197306279628,1
0.485049322658666,1
0.212695391480892,1
0.96608235117507,4
0.348228796660146,1
0.150583372635267,0
0.184725891772152,0
0.453136300773308,1
0.866828643495531,3
0.643941581790386,2
0.142716986151926,0
0.767361069841514,2
0.325828471268532,1
0.512322689356224,1
0.660230349442726,2
0.385911651724525,1
0.262454580311063,1
0.526412778818059,2
0.621845883373875,2
0.60887471978471,2
0.61293624423365,2
0.386047673204833,1
0.925709126927258,4
0.335583491749813,1
0.495764765705133,1
0.347557360370813,1
0.718844468276136,2
0.137086948577438,0
0.236748168515403,1
0.694010769545269,2
0.465818705100397,1
0.0325727066775354,0
0.00148914201873007,0
0.751792720174988,2
0.284746404756944,1
0.188812642220561,0
0.912582447433035,3
0.850930663170383,3
0.884911330594107,3
0.229666184812317,1
0.473480843542619,1
0.512135283602672,1
0.743537234579909,2
0.00665309970916417,0
0.403715919767667,1
0.0999005279584424,0
0.845638518289966,3
0.883613813448849,3
0.186855090153728,0
0.187781327544807,0
0.864298589387113,3
0.367086567278953,1
0.256732622929937,1
0.586859311372456,2
0.94430264727122,4
0.238358535453547,1
0.421548240547792,1
0.903374229196087,3
0.400720188907967,1
0.871421234985929,3
0.436508258692742,1
0.0145049302529509,0
0.0668550881438773,0
0.0285535949737412,0
0.898314530531609,3
0.18720057644424,0
0.296578720390234,1
0.832424113179997,3
0.73525079852756,2
0.422682917641835,1
0.116635246606542,0
0.225151215571646,1
0.814688865413577,3
0.320747030523623,1
0.764437873122055,2
0.0818080485374997,0
0.242487566240481,1
0.0615358292754525,0
0.990160231260587,5
0.430074582048492,1
0.490803007748708,1
0.200787943624849,1
0.231786192392952,1
0.351785334903958,1
0.608694687422592,2
0.97800353820094,5
0.345890560668175,1
0.402424446350388,1
0.744516706952217,2
0.220633649313794,1
0.44332352667208,1
0.45000686643303,1
0.514098798546543,1
0.18169733135607,0
0.70600451866723,2
0.601393364326694,2
0.683027721788901,2
0.417898615057508,1
0.048972246489893,0
0.409115367923946,1
0.930506076012873,4
0.934482460782784,4
0.311317590230018,1
0.0717938901047924,0
0.570538762393883,2
0.963989787675632,4
0.0305699717143283,0
0.927048355803944,4
0.0653873146501653,0
0.17240691046819,0
0.78080138645595,3
0.95852897205811,4
0.0604663876114834,0
0.142558559290676,0
0.602276913988169,2
0.603083185448654,2
0.852826138154258,3
0.652463755105582,2
0.395153511847373,1
0.948396381781652,4
0.298052279884908,1
0.554298227580344,2
0.402158036871603,1
0.558082229117098,2
0.558353208327495,2
0.494094893509854,1
0.298507048335455,1
0.212467427137484,1
0.0880730835394208,0
0.560951460527242,2
0.970470496854331,4
0.468794108978445,1
0.744375950837854,2
0.566721831699323,2
0.386452405629997,1
0.293611274952871,1
0.57391205049731,2
0.35655634852864,1
0.537270063906402,2
0.443019637335371,1
0.120796048408411,0
0.0811078399487438,0
0.568149582338801,2
0.158805758790669,0
0.567528395546171,2
0.143750480574381,0
0.621143586559579,2
0.658364906538754,2
0.204621442143305,1
0.278978539609466,1
0.277433794219411,1
0.00593166719599014,0
0.885419264161864,3
0.360296303439845,1
0.775072370045135,2
0.722578284504801,2
0.89499923021569,3
0.661053888650049,2
0.614284257584465,2
0.222883123469415,1
0.312633945019438,1
0.764814276011003,2
0.705692606197447,2
0.710041978770333,2
0.0744698305623088,0
0.67055163562055,2
0.190229838195823,0
0.78820177404392,3
0.373502505274474,1
0.26217814388537,1
0.418959203968167,1
0.867325286129414,3
0.531731701627718,2
0.885809693994006,3
0.0704636327758149,0
0.398272531680271,1
0.267049098065298,1
0.621487245317541,2
0.188055140318751,0
0.689523045205034,2
0.499744569646622,1
0.999313920476224,7
0.574972472747672,2
0.343170756993668,1
0.876327452596635,3
0.482724393241871,1
0.327692772868527,1
0.736388257587715,2
0.796169318420654,3
0.8680984190626,3
0.797589431073308,3
0.22109778561123,1
0.179560943768077,0
0.528907507403558,2
0.15611664191794,0
0.741191929334748,2
0.101873862548709,0
0.408487768041299,1
0.874340452431161,3
0.429808494180408,1
0.0315850381660983,0
0.968936777234911,4
0.281761035979191,1
0.844577159032802,3
0.286905582000402,1
0.184551791240682,0
0.286177204721516,1
0.399231978594646,1
0.154163376080053,0
0.0437646348258114,0
0.402518617414294,1
0.844691055252836,3
0.671353651378117,2
0.779975471365274,3
0.43192219689983,1
0.579839860611921,2
0.810659092323222,3
0.364550667629626,1
0.176643335795931,0
0.254705280919693,1
0.537373054027913,2
0.675278842832506,2
0.498381249924394,1
0.237167024880544,1
0.121939530086326,0
0.485651330766593,1
0.829208716708159,3
0.210587041893447,1
0.507744544594617,1
0.0718837692843088,0
0.098681946890119,0
0.735548005409585,2
0.422729482379574,1
0.745280872810057,2
0.328626579501445,1
0.109072576812229,0
0.277626816828387,1
0.746491933549951,2
0.178090578409454,0
0.642535967385414,2
0.106356131847837,0
0.511997112663098,1
0.0944348744591083,0
0.986652236378434,5
0.883308046624459,3
0.0615144056124749,0
0.467613339958578,1
0.636270979176419,2
0.907913394736551,3
0.834397880013554,3
0.275246314733317,1
0.365534372510869,1
0.8453814232071,3
0.451796642773419,1
0.97733841465279,5
0.244893820253164,1
0.0861199421209321,0
0.0891566144037892,0
0.205805442749285,1
0.330817574504002,1
0.0325307538122864,0
0.455073060907084,1
0.28907381010369,1
0.549530120045599,2
0.894192124946586,3
0.600807554576857,2
0.0405266538339377,0
0.359302833421769,1
0.634039981063571,2
0.552406969459393,2
0.334884341023691,1
0.264335692720049,1
0.396755534823097,1
0.656867988724967,2
0.210537508499951,1
0.708773496567054,2
0.754233531095035,2
0.984140204665933,5
0.925000944950379,4
0.254468121162235,1
0.643012135871279,2
0.239991467266012,1
0.821026740165192,3
0.183355380883778,0
0.676539158813441,2
0.21404738650709,1
0.837240904288062,3
0.770009149885389,2
0.102693812456563,0
0.979472441172737,5
0.791739080048758,3
0.0245522234302246,0
0.240135926408848,1
0.933287332341487,4
0.496392997599397,1
0.220061527780467,1
0.120421180094101,0
0.13608395510404,0
0.14528418708396,0
0.98022791187995,5
0.908381583621639,3
0.662394128436064,2
0.0370111591551417,0
0.56930223594785,2
0.0391062731442213,0
0.440911279194407,1
0.62152185263387,2
0.334522520784001,1
0.646417689630376,2
0.729254104084521,2
0.0993057985147842,0
0.875583030180462,3
0.242589553252066,1
0.0395556656919778,0
0.544183920081427,2
0.316734821440602,1
0.673755398282918,2
0.696836315210365,2
0.510012998796965,1
0.855437765906772,3
0.0477614403314905,0
0.72962482546713,2
0.980627728179395,5
0.276069714073623,1
0.375689813966614,1
0.610017711592127,2
0.9756967904016,5
0.829029109196782,3
0.535286778552227,2
0.805177264201383,3
0.594329932404251,2
0.520282056041417,2
0.967154270691619,4
0.092023706611605,0
0.974980946832583,4
0.290713389082198,1
0.828788595997378,3
0.751136556981961,2
0.310818174305744,1
0.20467655778952,1
0.993946018109974,6
0.873188357674675,3
0.33137748299973,1
0.89690218296557,3
0.0634394100200865,0
0.965898274064646,4
0.212343878815172,1
0.0888189897694424,0
0.837037660665148,3
0.955098010773866,4
0.399879521559563,1
0.583308182017802,2
0.415177788043208,1
0.794879556365649,3
0.10570187696489,0
0.805942688233694,3
0.823219713361062,3
0.841147787678247,3
0.063014213857898,0
0.252080556034579,1
0.159611803700981,0
0.45548806701643,1
0.81226683438034,3
0.223604790513153,1
0.302488610925099,1
0.699056672655655,2
0.752883854033489,2
0.217889750329268,1
0.743177136338752,2
0.650131328455241,2
0.422081251488202,1
0.665534109424472,2
0.19195334779806,0
0.881886244652659,3
0.796087521740681,3
0.436880236249615,1
0.965532565686849,4
0.0238324712280316,0
0.251488102374022,1
0.0874268334740296,0
0.401485038946983,1
0.2850650033265,1
0.861940060201669,3
0.0981424392571159,0
0.961362193317361,4
0.594805656325131,2
0.705418256374991,2
0.256021331011347,1
0.213007993636023,1
0.762603003347574,2
0.719710714468925,2
0.789504385163919,3
0.433095038559906,1
0.0665903406350999,0
0.198984654074879,1
0.568777723171773,2
0.0850437222555566,0
0.549434594994811,2
0.841408032423999,3
0.191090504061677,0
0.330291912736556,1
0.380677063758553,1
0.962299774364102,4
0.257276828751332,1
0.179430535008145,0
0.364855978284523,1
0.192752509382732,0
0.161652308597949,0
0.205971883430614,1
0.976051974289667,5
0.459163601491412,1
0.334006921875626,1
0.552038001334008,2
0.52745235173977,2
0.368254161089154,1
0.525374086264957,2
0.568509143676881,2
0.988471788189751,5
0.118533071859551,0
0.081670254334073,0
0.881545174449205,3
0.173066581858983,0
0.668067891548894,2
0.223043635930409,1
0.872905891544354,3
0.112842563430446,0
0.742014023627735,2
0.716789726493183,2
0.0196541923805164,0
0.59137723114387,2
0.421024494864489,1
0.283551517601911,1
0.915969570431814,3
0.380494356128956,1
0.163310473547329,0
0.581716254995747,2
0.930666973860013,4
0.158308654594264,0
0.0953449311799665,0
0.804061098070208,3
0.139852839575923,0
0.356275336046608,1
0.0116049343926418,0
